"Defined","Location","Code Unit","Label","String View","Length","String Type","Is Word"
"","0091bb58","ds \"Number of channels\"","","\"Number of channels\"","19","string","true"
"","0091bb70","ds \"Sample name %d\"","","\"Sample name %d\"","15","string","true"
"","0091bb80","ds \"FMOD S3M Target Unit\"","","\"FMOD S3M Target Unit\"","21","string","true"
"","0091bb98","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_swvag.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_swvag.cpp\"","62","string","true"
"","0091bbe0","ds \"FMOD VAG Codec\"","","\"FMOD VAG Codec\"","15","string","true"
"","0091bbf0","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_tag.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_tag.cpp\"","60","string","true"
"","0091bc30","ds \"FMOD Tag Reader Codec\"","","\"FMOD Tag Reader Codec\"","22","string","true"
"","0091bc48","ds \"TITLE\"","","\"TITLE\"","6","string","true"
"","0091bc50","ds \"ARTIST\"","","\"ARTIST\"","7","string","true"
"","0091bc58","?? 41h    A","","\"ALBUM\"","6","string","false"
"","0091bc68","ds \"COMMENT\"","","\"COMMENT\"","8","string","true"
"","0091bc78","ds \"TRACK\"","","\"TRACK\"","6","string","true"
"","0091bc80","ds \"GENRE\"","","\"GENRE\"","6","string","true"
"","0091bca0","ds \"FMOD User Reader Codec\"","","\"FMOD User Reader Codec\"","23","string","true"
"","0091bcd0","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_wav.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_wav.cpp\"","60","string","true"
"","0091bd10","ds \"FMOD Wav Codec\"","","\"FMOD Wav Codec\"","15","string","true"
"","0091bd38","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_wav_riff.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_wav_riff.cpp\"","65","string","true"
"","0091bdb0","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_xm.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_codec_xm.cpp\"","59","string","true"
"","0091bdf0","ds \"FMOD XM Codec\"","","\"FMOD XM Codec\"","14","string","true"
"","0091be00","ds \"Extended Module: \"","","\"Extended Module: \"","18","string","true"
"","0091be18","ds \"Number of channels\"","","\"Number of channels\"","19","string","true"
"","0091be30","ds \"Sample name %d\"","","\"Sample name %d\"","15","string","true"
"","0091be48","ds \"FMOD XM Target Unit\"","","\"FMOD XM Target Unit\"","20","string","true"
"","0091be60","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091be68","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_chorus.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_chorus.cpp\"","65","string","true"
"","0091beb0","ds \"FMOD Chorus\"","","\"FMOD Chorus\"","12","string","true"
"","0091bec0","ds \"Volume of original signal to pass to output.  0.0 to 1.0. Default = 0.5.\"","","\"Volume of original signal to pass to output.  0.0 to 1.0. Default = 0.5.\"","73","string","true"
"","0091bf10","ds \"Volume of 1st chorus tap.  0.0 to 1.0.  Default = 0.5.\"","","\"Volume of 1st chorus tap.  0.0 to 1.0.  Default = 0.5.\"","55","string","true"
"","0091bf48","ds \"Volume of 2nd chorus tap. This tap is 90 degrees out of phase of the first tap.  0.0 to 1.0.  Default = 0.5.\"","","\"Volume of 2nd chorus tap. This tap is 90 degrees out of phase of the first tap.  0.0 to 1.0.  Default = 0.5.\"","109","string","true"
"","0091bfb8","ds \"Volume of 3rd chorus tap. This tap is 90 degrees out of phase of the second tap.  0.0 to 1.0.  Default = 0.5.\"","","\"Volume of 3rd chorus tap. This tap is 90 degrees out of phase of the second tap.  0.0 to 1.0.  Default = 0.5.\"","110","string","true"
"","0091c028","ds \"Chorus delay in ms.  0.1 to 100.0.  Default = 40.0 ms.\"","","\"Chorus delay in ms.  0.1 to 100.0.  Default = 40.0 ms.\"","55","string","true"
"","0091c060","ds \"Chorus modulation rate in hz.  0.0 to 20.0.  Default = 0.8 hz.\"","","\"Chorus modulation rate in hz.  0.0 to 20.0.  Default = 0.8 hz.\"","63","string","true"
"","0091c0a0","ds \"Chorus modulation depth.  0.0 to 1.0.  Default = 0.03.\"","","\"Chorus modulation depth.  0.0 to 1.0.  Default = 0.03.\"","55","string","true"
"","0091c0d8","ds \"Chorus feedback.  Controls how much of the wet signal gets fed back into the chorus buffer.  0.0 to 1.0.  Default = 0.0.\"","","\"Chorus feedback.  Controls how much of the wet signal gets fed back into the chorus buffer.  0.0 to 1.0.  Default = 0.0.\"","121","string","true"
"","0091c158","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_dsp_codecpool.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_dsp_codecpool.cpp\"","64","string","true"
"","0091c198","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091c1a0","ds \"FMOD Compressor\"","","\"FMOD Compressor\"","16","string","true"
"","0091c1b0","ds \"Compressor threshold [-60dB\, 0dB]  Default = 0dB.\"","","\"Compressor threshold [-60dB\, 0dB]  Default = 0dB.\"","50","string","true"
"","0091c1e8","ds \"Compressor attack time. [10ms\,200ms]  Default = 50ms.\"","","\"Compressor attack time. [10ms\,200ms]  Default = 50ms.\"","54","string","true"
"","0091c220","ds \"Compressor release time. [10ms\,1000ms]  Default = 50ms.\"","","\"Compressor release time. [10ms\,1000ms]  Default = 50ms.\"","56","string","true"
"","0091c258","ds \"Compressor make up gain [0dB\, 30dB]  Default = 0dB.\"","","\"Compressor make up gain [0dB\, 30dB]  Default = 0dB.\"","52","string","true"
"","0091c290","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_dsp_connectionpool.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_dsp_connectionpool.cpp\"","69","string","true"
"","0091c2d8","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091c2e0","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_delay.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_delay.cpp\"","64","string","true"
"","0091c320","ds \"FMOD Delay\"","","\"FMOD Delay\"","11","string","true"
"","0091c330","ds \"Channel #0 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #0 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c368","ds \"Channel #1 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #1 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c3a0","ds \"Channel #2 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #2 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c3d8","ds \"Channel #3 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #3 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c410","ds \"Channel #4 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #4 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c448","ds \"Channel #5 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #5 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c480","ds \"Channel #6 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #6 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c4b8","ds \"Channel #7 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #7 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c4f0","ds \"Channel #8 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #8 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c528","ds \"Channel #9 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #9 delay in ms.  0  to 10000.  Default = 0.\"","52","string","true"
"","0091c560","ds \"Channel #10 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #10 delay in ms.  0  to 10000.  Default = 0.\"","53","string","true"
"","0091c598","ds \"Channel #11 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #11 delay in ms.  0  to 10000.  Default = 0.\"","53","string","true"
"","0091c5d0","ds \"Channel #12 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #12 delay in ms.  0  to 10000.  Default = 0.\"","53","string","true"
"","0091c608","ds \"Channel #13 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #13 delay in ms.  0  to 10000.  Default = 0.\"","53","string","true"
"","0091c640","ds \"Channel #14 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #14 delay in ms.  0  to 10000.  Default = 0.\"","53","string","true"
"","0091c678","ds \"Channel #15 delay in ms.  0  to 10000.  Default = 0.\"","","\"Channel #15 delay in ms.  0  to 10000.  Default = 0.\"","53","string","true"
"","0091c6b0","ds \"Maximum delay in ms.  1  to 10000.  Default = 10.\"","","\"Maximum delay in ms.  1  to 10000.  Default = 10.\"","50","string","true"
"","0091c6e8","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091c6f0","ds \"FMOD Distortion\"","","\"FMOD Distortion\"","16","string","true"
"","0091c700","ds \"Distortion value.  0.0 to 1.0.  Default = 0.5.\"","","\"Distortion value.  0.0 to 1.0.  Default = 0.5.\"","47","string","true"
"","0091c730","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091c748","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_echo.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_echo.cpp\"","63","string","true"
"","0091c788","ds \"FMOD Echo\"","","\"FMOD Echo\"","10","string","true"
"","0091c798","ds \"Echo delay in ms.  10  to 5000.  Default = 500.\"","","\"Echo delay in ms.  10  to 5000.  Default = 500.\"","48","string","true"
"","0091c7c8","ds \"Echo decay per delay.  0 to 1.  1.0 = No decay\, 0.0 = total decay.  Default = 0.5.\"","","\"Echo decay per delay.  0 to 1.  1.0 = No decay\, 0.0 = total decay.  Default = 0.5.\"","83","string","true"
"","0091c820","ds \"Maximum channels supported.  0 to 16.  0 = same as fmod's default output polyphony\, 1 = mono\, 2 = stereo etc.  Default = 0.  It is suggested to leave at 0!\"","","\"Maximum channels supported.  0 to 16.  0 = same as fmod's default output polyphony\, 1 = mono\, 2 = stereo etc.  Default = 0.  It is suggested to leave at 0!\"","156","string","true"
"","0091c8c0","ds \"Volume of original signal to pass to output.  0.0 to 1.0. Default = 1.0.\"","","\"Volume of original signal to pass to output.  0.0 to 1.0. Default = 1.0.\"","73","string","true"
"","0091c910","ds \"Volume of echo delay signal to pass to output.  0.0 to 1.0. Default = 1.0.\"","","\"Volume of echo delay signal to pass to output.  0.0 to 1.0. Default = 1.0.\"","75","string","true"
"","0091c968","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091c970","ds \"FMOD Flange\"","","\"FMOD Flange\"","12","string","true"
"","0091c980","ds \"Volume of original signal to pass to output.  0.0 to 1.0. Default = 0.45.\"","","\"Volume of original signal to pass to output.  0.0 to 1.0. Default = 0.45.\"","74","string","true"
"","0091c9d0","ds \"Volume of flange signal to pass to output.  0.0 to 1.0. Default = 0.55.\"","","\"Volume of flange signal to pass to output.  0.0 to 1.0. Default = 0.55.\"","72","string","true"
"","0091ca18","ds \"Flange depth.  0.01 to 1.0.  Default = 1.0.\"","","\"Flange depth.  0.01 to 1.0.  Default = 1.0.\"","44","string","true"
"","0091ca48","ds \"Flange speed in hz.  0.0 to 20.0.  Default = 0.1.\"","","\"Flange speed in hz.  0.0 to 20.0.  Default = 0.1.\"","50","string","true"
"","0091ca80","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091ca88","ds \"FMOD Highpass\"","","\"FMOD Highpass\"","14","string","true"
"","0091ca98","ds \"Highpass cutoff frequency in hz.   10.0 to 22000.0.  Default = 5000.0.\"","","\"Highpass cutoff frequency in hz.   10.0 to 22000.0.  Default = 5000.0.\"","71","string","true"
"","0091cae0","ds \"Highpass resonance Q value. 1.0 to 10.0.  Default = 1.0.\"","","\"Highpass resonance Q value. 1.0 to 10.0.  Default = 1.0.\"","57","string","true"
"","0091cb28","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091cb40","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_dsp_itecho.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/src/fmod_dsp_itecho.cpp\"","61","string","true"
"","0091cb80","ds \"FMOD IT Echo\"","","\"FMOD IT Echo\"","13","string","true"
"","0091cb90","ds \"Ratio of wet (processed) signal to dry (unprocessed) signal. Must be in the range from 0.0 through 100.0 (all wet). The default value is 50.\"","","\"Ratio of wet (processed) signal to dry (unprocessed) signal. Must be in the range from 0.0 through 100.0 (all wet). The default value is 50.\"","141","string","true"
"","0091cc20","ds \"Percentage of output fed back into input\, in the range from 0.0 through 100.0. The default value is 50.\"","","\"Percentage of output fed back into input\, in the range from 0.0 through 100.0. The default value is 50.\"","104","string","true"
"","0091cc88","ds \"Delay for left channel\, in milliseconds\, in the range from 1.0 through 2000.0. The default value is 500 ms.\"","","\"Delay for left channel\, in milliseconds\, in the range from 1.0 through 2000.0. The default value is 500 ms.\"","108","string","true"
"","0091ccf8","ds \"Delay for right channel\, in milliseconds\, in the range from 1.0 through 2000.0. The default value is 500 ms.\"","","\"Delay for right channel\, in milliseconds\, in the range from 1.0 through 2000.0. The default value is 500 ms.\"","109","string","true"
"","0091cd68","ds \"Value that specifies whether to swap left and right delays with each successive echo. The default value is zero\, meaning no swap. Possible values are defined as 0.0 (equivalent to FALSE) and 1.0 (equivalent to TRUE).\"","","\"Value that specifies whether to swap left and right delays with each successive echo. The default value is zero\, meaning no swap. Possible values are defined as 0.0 (equivalent to FALSE) and 1.0 (equivalent to TRUE).\"","217","string","true"
"","0091ce48","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091ce50","ds \"FMOD Lowpass\"","","\"FMOD Lowpass\"","13","string","true"
"","0091ce60","ds \"Lowpass cutoff frequency in hz.   1.0 to output 22000.0.  Default = 5000.0.\"","","\"Lowpass cutoff frequency in hz.   1.0 to output 22000.0.  Default = 5000.0.\"","76","string","true"
"","0091ceb0","ds \"Lowpass resonance Q value. 1.0 to 10.0.  Default = 1.0.\"","","\"Lowpass resonance Q value. 1.0 to 10.0.  Default = 1.0.\"","56","string","true"
"","0091cee8","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091cef0","ds \"FMOD IT Lowpass\"","","\"FMOD IT Lowpass\"","16","string","true"
"","0091cf00","ds \"Lowpass cutoff frequency in hz.  1.0 to 22000.0.  Default = 5000.0\"","","\"Lowpass cutoff frequency in hz.  1.0 to 22000.0.  Default = 5000.0\"","67","string","true"
"","0091cf48","ds \"Lowpass resonance Q value. 0.0 to 127.0.  Default = 1.0\"","","\"Lowpass resonance Q value. 0.0 to 127.0.  Default = 1.0\"","56","string","true"
"","0091cf80","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091cf88","ds \"FMOD Lowpass Simple\"","","\"FMOD Lowpass Simple\"","20","string","true"
"","0091cfa0","ds \"Lowpass cutoff frequency in hz.  1.0 to 22000.0.  Default = 5000.0\"","","\"Lowpass cutoff frequency in hz.  1.0 to 22000.0.  Default = 5000.0\"","67","string","true"
"","0091cfe8","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091cff0","ds \"FMOD Normalize\"","","\"FMOD Normalize\"","15","string","true"
"","0091d000","ds \"Time to ramp the silence to full in ms.  0.0 to 20000.0. Default = 5000.0.\"","","\"Time to ramp the silence to full in ms.  0.0 to 20000.0. Default = 5000.0.\"","75","string","true"
"","0091d050","ds \"Lower volume range threshold to ignore.  0.0 to 1.0.  Default = 0.1.  Raise higher to stop amplification of very quiet signals.\"","","\"Lower volume range threshold to ignore.  0.0 to 1.0.  Default = 0.1.  Raise higher to stop amplification of very quiet signals.\"","128","string","true"
"","0091d0d0","ds \"Maximum amplification allowed.  1.0 to 100000.0.  Default = 20.0.  1.0 = no amplifaction\, higher values allow more boost.\"","","\"Maximum amplification allowed.  1.0 to 100000.0.  Default = 20.0.  1.0 = no amplifaction\, higher values allow more boost.\"","122","string","true"
"","0091d158","ds \"square\"","","\"square\"","7","string","true"
"","0091d160","?? 73h    s","","\"saw up\"","7","string","false"
"","0091d168","ds \"saw down\"","","\"saw down\"","9","string","true"
"","0091d178","ds \"triangle\"","","\"triangle\"","9","string","true"
"","0091d188","ds \"noise\"","","\"noise\"","6","string","true"
"","0091d190","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091d198","ds \"FMOD Oscillator\"","","\"FMOD Oscillator\"","16","string","true"
"","0091d1a8","ds \"Select a waveform type\"","","\"Select a waveform type\"","23","string","true"
"","0091d1c0","ds \"Playback frequency of tone\, for example music note A above middle C is 440.0.\"","","\"Playback frequency of tone\, for example music note A above middle C is 440.0.\"","78","string","true"
"","0091d210","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091d218","ds \"FMOD ParamEQ\"","","\"FMOD ParamEQ\"","13","string","true"
"","0091d228","ds \"Frequency center.  20.0 to 22000.0.  Default = 8000.0.\"","","\"Frequency center.  20.0 to 22000.0.  Default = 8000.0.\"","55","string","true"
"","0091d260","ds \"Octave range around the center frequency to filter.  0.2 to 5.0.  Default = 1.0.\"","","\"Octave range around the center frequency to filter.  0.2 to 5.0.  Default = 1.0.\"","81","string","true"
"","0091d2b8","ds \"Frequency Gain.  0.05 to 3.0.  Default = 1.0.\"","","\"Frequency Gain.  0.05 to 3.0.  Default = 1.0.\"","46","string","true"
"","0091d2e8","?? 25h    %","","\"%.02f\"","6","string","false"
"","0091d2f8","ds \"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_pitchshift.cpp\"","","\"e:/nxcommon_gh6/fmod/src/fmodexsrc42/ps3/src/fmod_dsp_pitchshift.cpp\"","69","string","true"
"","0091d340","ds \"FMOD Pitch Shifter\"","","\"FMOD Pitch Shifter\"","19","string","true"
"","0091d358","ds \"Pitch value.  0.5 to 2.0.  Default = 1.0. 0.5 = one octave down\, 2.0 = one octave up.  1.0 does not change the pitch.\"","","\"Pitch value.  0.5 to 2.0.  Default = 1.0. 0.5 = one octave down\, 2.0 = one octave up.  1.0 does not change the pitch.\"","118","string","true"
"","0091d3d0","ds \"FFT window size.  256\, 512\, 1024.  Default = 1024.  Increase this to reduce 'smearing'.  This effect is a warbling sound similar to when an mp3 is encoded at very low bitrates.\"","","\"FFT window size.  256\, 512\, 1024.  Default = 1024.  Increase this to reduce 'smearing'.  This effect is a warbling sound similar to when an mp3 is encoded at very low bitrates.\"","177","string","true"
"","0091d488","ds \"Window overlap.  1 to 32.  Default = 4.  Increase this to reduce 'tremolo' effect.  Increasing it by a factor of 2 doubles the CPU usage.\"","","\"Window overlap.  1 to 32.  Default = 4.  Increase this to reduce 'tremolo' effect.  Increasing it by a factor of 2 doubles the CPU usage.\"","138","string","true"
